customer_id,transaction_date,daily_spend,total_qty,avg_price,transactions,avg_discount,next_30d_spend,region,city,gender,age,store_type
C00072,2025-12-23,14.05,1,14.05,1,0.0,4401.014245,South,Southport,M,53,Outlet
C00072,2025-12-24,385.52,4,96.38,2,0.0,4377.0579450000005,South,Southport,M,53,Outlet
C00072,2025-12-25,33.77,1,33.77,1,0.0,4765.727945,South,Southport,M,53,Outlet
C00072,2025-12-26,430.39,2,215.195,2,0.0,4470.147945,South,Southport,M,53,Outlet
C00072,2025-12-27,120.16,3,40.053333333333335,3,0.0,4325.457945,South,Southport,M,53,Outlet
C00073,2025-09-27,189.1,4,36.65,2,0.0,6135.202945,East,Lakeview,F,35,Mall
C00073,2025-09-28,75.31461,1,75.39,1,0.1,6217.612945,East,Lakeview,F,35,Mall
C00073,2025-09-30,224.32999999999998,4,60.56666666666666,3,0.0,6336.111175,East,Lakeview,F,35,Mall
C00073,2025-10-01,199.28823,2,99.655,2,0.025,6030.791174999999,East,Lakeview,F,35,Mall
C00073,2025-10-02,32.31,1,32.31,1,0.0,5681.343075,East,Lakeview,F,35,Mall
C00073,2025-10-03,226.83190000000002,3,95.69500000000001,2,0.125,5514.883075000001,East,Lakeview,F,35,Mall
C00073,2025-10-05,163.57,1,163.57,1,0.0,5461.381525,East,Lakeview,F,35,Mall
C00073,2025-10-06,62.3,1,62.3,1,0.0,5502.6627450000005,East,Lakeview,F,35,Mall
C00073,2025-10-07,104.42297,4,38.245,2,0.15000000000000002,5491.258325000001,East,Lakeview,F,35,Mall
C00073,2025-10-09,123.29658,1,123.42,1,0.1,6308.90257,East,Lakeview,F,35,Mall
C00073,2025-10-10,985.71,3,328.57,3,0.0,6353.49708,East,Lakeview,F,35,Mall
C00073,2025-10-11,113.58,2,56.79,1,0.0,6394.0970800000005,East,Lakeview,F,35,Mall
C00073,2025-10-12,242.46,2,121.23,1,0.0,6417.257079999999,East,Lakeview,F,35,Mall
C00073,2025-10-13,54.01,1,54.01,1,0.0,6609.30708,East,Lakeview,F,35,Mall
C00073,2025-10-14,248.84,2,124.42,1,0.0,6833.98208,East,Lakeview,F,35,Mall
C00073,2025-10-15,249.625,1,250.0,1,0.15,6692.55425,East,Lakeview,F,35,Mall
C00073,2025-10-19,62.81,1,62.81,1,0.0,6765.36425,East,Lakeview,F,35,Mall
C00073,2025-10-20,104.99,1,104.99,1,0.0,6923.0338,East,Lakeview,F,35,Mall
C00073,2025-10-22,227.60955,1,228.18,1,0.25,6611.2138,East,Lakeview,F,35,Mall
C00073,2025-10-27,101.34,2,50.67,2,0.0,6880.3838000000005,East,Lakeview,F,35,Mall
C00073,2025-10-30,519.17,1,519.17,1,0.0,6452.7038,East,Lakeview,F,35,Mall
C00073,2025-11-01,148.6,2,74.3,1,0.0,6423.7738,East,Lakeview,F,35,Mall
C00073,2025-11-03,48.49,1,48.49,1,0.0,6411.9838,East,Lakeview,F,35,Mall
C00073,2025-11-07,683.43,2,341.715,2,0.0,6408.3038,East,Lakeview,F,35,Mall
C00073,2025-11-08,97.25,1,97.25,1,0.0,6609.1538,East,Lakeview,F,35,Mall
C00073,2025-11-14,237.87,2,118.935,2,0.0,6619.3238,East,Lakeview,F,35,Mall
C00073,2025-11-16,97.25,1,97.25,1,0.0,6301.6338000000005,East,Lakeview,F,35,Mall
C00073,2025-11-17,299.1,2,149.55,2,0.0,6257.02884,East,Lakeview,F,35,Mall
C00073,2025-11-19,158.45,2,79.225,2,0.0,6359.60884,East,Lakeview,F,35,Mall
C00073,2025-11-22,278.26,3,100.42,2,0.0,6271.98548,East,Lakeview,F,35,Mall
C00073,2025-11-23,101.47664,1,101.68,1,0.2,6316.27087,East,Lakeview,F,35,Mall
C00073,2025-11-26,119.6,1,119.6,1,0.0,6285.71087,East,Lakeview,F,35,Mall
C00073,2025-11-27,193.77,1,193.77,1,0.0,6476.68264,East,Lakeview,F,35,Mall
C00073,2025-11-29,390.26,2,195.13,2,0.0,7718.1626400000005,East,Lakeview,F,35,Mall
C00073,2025-12-02,1273.79,3,348.755,2,0.0,7812.50074,East,Lakeview,F,35,Mall
C00073,2025-12-03,321.17,3,88.92,2,0.0,8006.57074,East,Lakeview,F,35,Mall
C00073,2025-12-04,357.64,3,119.21333333333332,3,0.0,8017.83074,East,Lakeview,F,35,Mall
C00073,2025-12-05,73.56,2,36.78,1,0.0,8452.32777,East,Lakeview,F,35,Mall
C00073,2025-12-07,538.92,5,102.5325,4,0.0,8449.03119,East,Lakeview,F,35,Mall
C00073,2025-12-08,120.0,1,120.0,1,0.0,7799.34996,East,Lakeview,F,35,Mall
C00073,2025-12-09,336.02877,3,114.345,2,0.05,7826.02996,East,Lakeview,F,35,Mall
C00073,2025-12-10,140.26,1,140.26,1,0.0,7739.339959999999,East,Lakeview,F,35,Mall
C00073,2025-12-11,155.77,1,155.77,1,0.0,7764.50996,East,Lakeview,F,35,Mall
C00073,2025-12-13,79.18,1,79.18,1,0.0,7947.48996,East,Lakeview,F,35,Mall
C00073,2025-12-15,431.82,4,76.48,2,0.0,7807.59191,East,Lakeview,F,35,Mall
C00073,2025-12-16,109.72695000000002,3,38.765,2,0.125,7860.55191,East,Lakeview,F,35,Mall
C00073,2025-12-17,115.77000000000001,2,57.885000000000005,2,0.0,7881.76561,East,Lakeview,F,35,Mall
C00073,2025-12-18,126.2037,3,55.65,2,0.05,8022.06606,East,Lakeview,F,35,Mall
C00073,2025-12-19,367.90999999999997,2,183.95499999999998,2,0.0,8099.12606,East,Lakeview,F,35,Mall
C00073,2025-12-20,178.39999999999998,3,62.084999999999994,2,0.0,7969.85606,East,Lakeview,F,35,Mall
C00073,2025-12-21,389.9,3,129.96666666666667,3,0.0,7874.34606,East,Lakeview,F,35,Mall
C00073,2025-12-23,53.09,1,53.09,1,0.0,8189.6660600000005,East,Lakeview,F,35,Mall
C00073,2025-12-24,363.81,3,91.905,2,0.0,7622.327985,East,Lakeview,F,35,Mall
C00073,2025-12-25,116.09192500000002,1,116.15,1,0.05,7740.627985,East,Lakeview,F,35,Mall
C00073,2025-12-26,215.55,1,215.55,1,0.0,7555.637985,East,Lakeview,F,35,Mall
C00073,2025-12-28,52.88,2,26.44,1,0.0,7527.444685,East,Lakeview,F,35,Mall
C00073,2025-12-29,69.05669999999999,2,34.56,2,0.1,7326.260055,East,Lakeview,F,35,Mall
C00074,2025-09-16,180.0,1,180.0,1,0.0,12071.022775,Central,Grandview,M,54,Outlet
C00074,2025-09-17,360.51,2,180.255,2,0.0,11859.772775,Central,Grandview,M,54,Outlet
C00074,2025-09-18,16.93,1,16.93,1,0.0,11839.574265000001,Central,Grandview,M,54,Outlet
C00074,2025-09-19,37.001490000000004,2,18.51,1,0.05,13083.694265,Central,Grandview,M,54,Outlet
C00074,2025-09-22,1365.26,5,339.1125,4,0.0,13075.504265,Central,Grandview,M,54,Outlet
C00074,2025-09-23,34.96,2,17.48,1,0.0,12710.424265,Central,Grandview,M,54,Outlet
C00074,2025-09-24,75.82,2,37.91,1,0.0,12799.254265,Central,Grandview,M,54,Outlet
C00074,2025-09-25,180.0,1,180.0,1,0.0,13329.203904999998,Central,Grandview,M,54,Outlet
C00074,2025-09-28,549.5699999999999,2,274.78499999999997,2,0.0,13254.193904999998,Central,Grandview,M,54,Outlet
C00074,2025-09-30,104.99,1,104.99,1,0.0,13120.866914999999,Central,Grandview,M,54,Outlet
C00074,2025-10-02,42.097409999999996,2,21.055,2,0.025,13079.996674999999,Central,Grandview,M,54,Outlet
C00074,2025-10-03,86.37976,4,24.126666666666665,3,0.08333333333333333,13151.987724999999,Central,Grandview,M,54,Outlet
C00074,2025-10-04,134.80105,3,44.94333333333333,3,0.016666666666666666,13160.648935,Central,Grandview,M,54,Outlet
C00074,2025-10-09,128.66120999999998,1,128.79,1,0.1,13170.418935,Central,Grandview,M,54,Outlet
C00074,2025-10-10,552.9399999999999,2,276.46999999999997,2,0.0,12564.828655000001,Central,Grandview,M,54,Outlet
C00074,2025-10-11,992.29972,5,175.58666666666667,3,0.049999999999999996,13103.048654999999,Central,Grandview,M,54,Outlet
C00074,2025-10-12,703.25,3,234.41666666666666,3,0.0,14238.318655,Central,Grandview,M,54,Outlet
C00074,2025-10-14,1152.2,3,290.29,2,0.0,12645.738655,Central,Grandview,M,54,Outlet
C00074,2025-10-15,33.48,2,16.74,1,0.0,12131.108655,Central,Grandview,M,54,Outlet
C00074,2025-10-17,51.98,1,51.98,1,0.0,12455.70905,Central,Grandview,M,54,Outlet
C00074,2025-10-19,445.33,1,445.33,1,0.0,12392.53667,Central,Grandview,M,54,Outlet
C00074,2025-10-21,12.36762,1,12.38,1,0.1,11593.06667,Central,Grandview,M,54,Outlet
C00074,2025-10-25,14.05,1,14.05,1,0.0,11068.03984,Central,Grandview,M,54,Outlet
C00074,2025-10-26,17.6,1,17.6,1,0.0,10894.277335,Central,Grandview,M,54,Outlet
C00074,2025-10-27,864.577495,1,865.01,1,0.05,11004.767335,Central,Grandview,M,54,Outlet
C00074,2025-10-28,170.49,2,85.245,2,0.0,11195.430155,Central,Grandview,M,54,Outlet
C00074,2025-10-29,338.0644,2,169.12,2,0.05,10933.998075,Central,Grandview,M,54,Outlet
C00074,2025-10-31,14.697920000000002,1,14.72,1,0.15,9546.628075,Central,Grandview,M,54,Outlet
C00074,2025-11-04,60.0,1,60.0,1,0.0,9620.308075,Central,Grandview,M,54,Outlet
C00074,2025-11-07,900.0,1,900.0,1,0.0,9482.088075,Central,Grandview,M,54,Outlet
C00074,2025-11-08,41.78,2,20.89,1,0.0,9448.588075,Central,Grandview,M,54,Outlet
C00074,2025-11-09,327.01,2,163.505,2,0.0,9459.858075,Central,Grandview,M,54,Outlet
C00074,2025-11-10,28.200000000000003,3,9.4,1,0.0,10489.746584999999,Central,Grandview,M,54,Outlet
C00074,2025-11-13,1066.89,4,217.91,3,0.0,9179.376585,Central,Grandview,M,54,Outlet
C00074,2025-11-14,54.89,1,54.89,1,0.0,9484.526585,Central,Grandview,M,54,Outlet
C00074,2025-11-17,340.11,5,73.07000000000001,3,0.0,9588.536585,Central,Grandview,M,54,Outlet
C00074,2025-11-18,179.82999999999998,2,89.91499999999999,2,0.0,9560.346585000001,Central,Grandview,M,54,Outlet
C00074,2025-11-20,151.81,1,151.81,1,0.0,9418.056585,Central,Grandview,M,54,Outlet
C00074,2025-11-24,407.28,2,203.64,2,0.0,9762.086585000001,Central,Grandview,M,54,Outlet
C00074,2025-11-27,449.02,6,59.68,3,0.0,10248.14575,Central,Grandview,M,54,Outlet
C00074,2025-11-28,528.1565750000001,1,528.95,1,0.15,10575.415990000001,Central,Grandview,M,54,Outlet
C00074,2025-11-30,413.65,1,413.65,1,0.0,10479.82494,Central,Grandview,M,54,Outlet
C00074,2025-12-01,39.21,1,39.21,1,0.0,10687.043730000001,Central,Grandview,M,54,Outlet
C00074,2025-12-03,335.88,1,335.88,1,0.0,10173.51373,Central,Grandview,M,54,Outlet
C00074,2025-12-04,39.41,1,39.41,1,0.0,9235.344009999999,Central,Grandview,M,54,Outlet
C00074,2025-12-05,54.129999999999995,2,27.064999999999998,2,0.0,9470.00401,Central,Grandview,M,54,Outlet
C00074,2025-12-07,937.91,2,468.955,2,0.0,8374.59401,Central,Grandview,M,54,Outlet
C00074,2025-12-08,56.79,1,56.79,1,0.0,8401.114010000001,Central,Grandview,M,54,Outlet
C00074,2025-12-09,60.0,1,60.0,1,0.0,9356.77401,Central,Grandview,M,54,Outlet
C00074,2025-12-12,1007.64,3,335.88,1,0.0,9023.674009999999,Central,Grandview,M,54,Outlet
C00074,2025-12-13,112.22999999999999,3,37.41,1,0.0,10825.35639,Central,Grandview,M,54,Outlet
C00074,2025-12-14,1814.05,3,457.025,2,0.0,12539.59637,Central,Grandview,M,54,Outlet
C00074,2025-12-15,1728.28998,2,865.01,1,0.1,12625.95637,Central,Grandview,M,54,Outlet
C00074,2025-12-16,103.96,2,51.98,1,0.0,11778.308874999999,Central,Grandview,M,54,Outlet
C00074,2025-12-17,16.93,1,16.93,1,0.0,12050.978874999999,Central,Grandview,M,54,Outlet
C00074,2025-12-19,443.15999999999997,3,151.45,2,0.0,11796.354475,Central,Grandview,M,54,Outlet
C00074,2025-12-21,83.44,2,41.72,1,0.0,12349.816555,Central,Grandview,M,54,Outlet
C00074,2025-12-22,568.1600000000001,2,284.08000000000004,2,0.0,12304.536554999999,Central,Grandview,M,54,Outlet
C00074,2025-12-24,14.72,1,14.72,1,0.0,11429.716554999999,Central,Grandview,M,54,Outlet
C00074,2025-12-25,25.18,1,25.18,1,0.0,12424.106555,Central,Grandview,M,54,Outlet
C00074,2025-12-27,1036.17,2,518.085,2,0.0,13897.096555,Central,Grandview,M,54,Outlet
C00074,2025-12-28,1800.0,2,900.0,1,0.0,13979.956555,Central,Grandview,M,54,Outlet
C00074,2025-12-29,111.06,1,111.06,1,0.0,13866.17208,Central,Grandview,M,54,Outlet
C00074,2025-12-30,953.1055250000002,2,476.68500000000006,2,0.025,15689.90503,Central,Grandview,M,54,Outlet
C00075,2025-09-13,101.68,1,101.68,1,0.0,9499.516995,West,Hillcrest,F,18,Street
C00075,2025-09-15,466.66,3,161.66500000000002,2,0.0,9372.876995,West,Hillcrest,F,18,Street
C00075,2025-09-16,53.36,1,53.36,1,0.0,9117.216995,West,Hillcrest,F,18,Street
C00075,2025-09-18,250.0,1,250.0,1,0.0,9048.366994999998,West,Hillcrest,F,18,Street
C00075,2025-09-19,137.44,1,137.44,1,0.0,8511.606995,West,Hillcrest,F,18,Street
C00075,2025-09-20,140.26,1,140.26,1,0.0,8802.756995,West,Hillcrest,F,18,Street
C00075,2025-09-21,458.08000000000004,4,93.88333333333333,3,0.0,8673.275155,West,Hillcrest,F,18,Street
C00075,2025-09-22,182.34,2,91.17,1,0.0,8631.735155,West,Hillcrest,F,18,Street
C00075,2025-09-23,101.78999999999999,4,35.894999999999996,2,0.0,8480.125155,West,Hillcrest,F,18,Street
C00075,2025-09-24,328.55,3,109.51666666666667,3,0.0,7715.035155,West,Hillcrest,F,18,Street
C00075,2025-09-25,11.43,3,3.81,1,0.0,7467.725315,West,Hillcrest,F,18,Street
C00075,2025-09-26,45.17,1,45.17,1,0.0,7317.14721,West,Hillcrest,F,18,Street
C00075,2025-09-28,139.43,1,139.43,1,0.0,7704.507210000001,West,Hillcrest,F,18,Street
C00075,2025-09-29,547.5799999999999,3,181.89499999999998,2,0.0,7857.10721,West,Hillcrest,F,18,Street
C00075,2025-09-30,291.21,3,97.07,1,0.0,8717.91721,West,Hillcrest,F,18,Street
C00075,2025-10-02,1002.75,3,294.795,2,0.0,8927.244575,West,Hillcrest,F,18,Street
C00075,2025-10-05,679.73,3,215.0,2,0.075,9150.024575000001,West,Hillcrest,F,18,Street
C00075,2025-10-06,265.5,2,132.75,2,0.0,9186.694575000001,West,Hillcrest,F,18,Street
C00075,2025-10-08,180.0,1,180.0,1,0.0,8950.164575,West,Hillcrest,F,18,Street
C00075,2025-10-09,20.89,1,20.89,1,0.0,9436.0342,West,Hillcrest,F,18,Street
C00075,2025-10-11,701.31185,5,121.4525,4,0.0125,9724.266715000002,West,Hillcrest,F,18,Street
C00075,2025-10-12,455.530285,3,151.86666666666667,3,0.016666666666666666,9656.016715000002,West,Hillcrest,F,18,Street
C00075,2025-10-13,181.75,2,90.875,2,0.0,8853.525875,West,Hillcrest,F,18,Street
C00075,2025-10-16,101.62916000000001,1,101.68,1,0.05,8844.941294999999,West,Hillcrest,F,18,Street
C00075,2025-10-17,100.32,2,50.16,1,0.0,8566.861295,West,Hillcrest,F,18,Street
C00075,2025-10-18,3.86,1,3.86,1,0.0,8361.7894,West,Hillcrest,F,18,Street
C00075,2025-10-20,183.698105,1,183.79,1,0.05,8075.4494,West,Hillcrest,F,18,Street
C00075,2025-10-21,590.26,4,147.565,4,0.0,8269.1794,West,Hillcrest,F,18,Street
C00075,2025-10-26,253.44,2,126.72,1,0.0,8378.5894,West,Hillcrest,F,18,Street
C00075,2025-10-28,402.94,4,105.94999999999999,2,0.0,8320.4494,West,Hillcrest,F,18,Street
C00075,2025-10-29,43.54,1,43.54,1,0.0,8377.5094,West,Hillcrest,F,18,Street
C00075,2025-10-30,523.72,4,130.93,2,0.0,8510.23818,West,Hillcrest,F,18,Street
C00075,2025-11-01,186.08878,2,93.06,2,0.025,8330.178179999999,West,Hillcrest,F,18,Street
C00075,2025-11-04,69.94,1,69.94,1,0.0,8293.66818,West,Hillcrest,F,18,Street
C00075,2025-11-07,100.93,1,100.93,1,0.0,8852.87818,West,Hillcrest,F,18,Street
C00075,2025-11-09,699.47,7,139.14,4,0.0,8591.41818,West,Hillcrest,F,18,Street
C00075,2025-11-10,196.62,2,98.31,1,0.0,8683.95818,West,Hillcrest,F,18,Street
C00075,2025-11-11,274.88,2,137.44,1,0.0,8710.958180000001,West,Hillcrest,F,18,Street
C00075,2025-11-13,128.79,1,128.79,1,0.0,8463.19818,West,Hillcrest,F,18,Street
C00075,2025-11-14,80.79,1,80.79,1,0.0,8506.658179999999,West,Hillcrest,F,18,Street
C00075,2025-11-15,54.89,1,54.89,1,0.0,8641.03818,West,Hillcrest,F,18,Street
C00075,2025-11-16,179.55,1,180.0,1,0.25,8545.88818,West,Hillcrest,F,18,Street
C00075,2025-11-17,44.28,1,44.28,1,0.0,8199.14818,West,Hillcrest,F,18,Street
C00075,2025-11-18,200.84,2,100.42,2,0.0,7953.10818,West,Hillcrest,F,18,Street
C00075,2025-11-19,45.17,1,45.17,1,0.0,7047.77296,West,Hillcrest,F,18,Street
C00075,2025-11-22,97.41478,1,97.61,1,0.2,6465.65296,West,Hillcrest,F,18,Street
C00075,2025-11-23,97.61,1,97.61,1,0.0,6921.88624,West,Hillcrest,F,18,Street
C00075,2025-11-24,721.7332799999999,3,212.14499999999998,2,0.05,7174.5862400000005,West,Hillcrest,F,18,Street
C00075,2025-11-25,432.7,3,145.865,2,0.0,7480.01839,West,Hillcrest,F,18,Street
C00075,2025-11-26,326.32215,2,163.57,1,0.25,7278.65654,West,Hillcrest,F,18,Street
C00075,2025-11-27,499.95,4,106.64999999999999,3,0.0,7182.7662550000005,West,Hillcrest,F,18,Street
C00075,2025-11-28,359.64,2,180.0,1,0.1,7363.356255,West,Hillcrest,F,18,Street
C00075,2025-11-29,362.34000000000003,3,135.585,2,0.0,7397.624755,West,Hillcrest,F,18,Street
C00075,2025-11-30,135.89765999999997,1,136.17,1,0.2,7572.620875,West,Hillcrest,F,18,Street
C00075,2025-12-01,275.31612,4,68.93,2,0.175,7855.420875000001,West,Hillcrest,F,18,Street
C00075,2025-12-03,286.66,2,143.33,1,0.0,8194.53277,West,Hillcrest,F,18,Street
C00075,2025-12-04,522.81,4,163.195,2,0.0,7699.222489999999,West,Hillcrest,F,18,Street
C00075,2025-12-05,94.94972,1,95.14,1,0.2,7542.08249,West,Hillcrest,F,18,Street
C00075,2025-12-08,96.3,1,96.3,1,0.0,7289.90249,West,Hillcrest,F,18,Street
C00075,2025-12-11,150.76,1,150.76,1,0.0,7309.4024899999995,West,Hillcrest,F,18,Street
C00075,2025-12-12,63.04,2,31.52,1,0.0,7220.957775,West,Hillcrest,F,18,Street
C00075,2025-12-13,435.2752850000001,4,74.69000000000001,2,0.075,7416.838995,West,Hillcrest,F,18,Street
C00075,2025-12-14,381.97,5,60.03666666666667,3,0.0,7508.236625,West,Hillcrest,F,18,Street
C00075,2025-12-15,161.33763000000002,2,80.79,1,0.15,7657.306625,West,Hillcrest,F,18,Street
C00075,2025-12-16,250.0,1,250.0,1,0.0,7017.45706,West,Hillcrest,F,18,Street
C00075,2025-12-17,59.62043500000001,1,59.71,1,0.15,8021.01706,West,Hillcrest,F,18,Street
C00075,2025-12-19,1200.18,4,209.51999999999998,3,0.0,7994.97706,West,Hillcrest,F,18,Street
C00075,2025-12-20,248.84,2,124.42,1,0.0,8206.29706,West,Hillcrest,F,18,Street
C00075,2025-12-21,340.11,3,113.37,3,0.0,8268.94706,West,Hillcrest,F,18,Street
C00075,2025-12-22,143.44,3,50.86,2,0.0,8248.587060000002,West,Hillcrest,F,18,Street
C00075,2025-12-23,34.53,1,34.53,1,0.0,8350.717059999999,West,Hillcrest,F,18,Street
C00075,2025-12-24,281.68,2,140.84,2,0.0,8320.29706,West,Hillcrest,F,18,Street
C00075,2025-12-25,13.86,3,4.62,1,0.0,8217.76706,West,Hillcrest,F,18,Street
C00075,2025-12-26,98.31,1,98.31,1,0.0,8299.31706,West,Hillcrest,F,18,Street
C00075,2025-12-27,126.72,1,126.72,1,0.0,8470.049840000001,West,Hillcrest,F,18,Street
C00075,2025-12-28,268.14756,3,102.885,2,0.025,8528.20984,West,Hillcrest,F,18,Street
C00075,2025-12-29,155.77,1,155.77,1,0.0,8273.74656,West,Hillcrest,F,18,Street
C00076,2025-09-18,124.69,3,33.394999999999996,2,0.0,15792.79171,East,Easton,M,45,Street
C00076,2025-09-19,87.51,7,12.105,2,0.1,16232.24051,East,Easton,M,45,Street
C00076,2025-09-21,1464.0187999999998,3,488.1233333333333,3,0.06666666666666667,15743.428345,East,Easton,M,45,Street
C00076,2025-09-23,508.583195,3,169.94666666666666,3,0.15,15290.99612,East,Easton,M,45,Street
C00076,2025-09-25,42.870000000000005,5,9.645,2,0.0,15530.73612,East,Easton,M,45,Street
C00076,2025-09-27,306.46,1,306.46,1,0.0,15526.7084,East,Easton,M,45,Street
C00076,2025-09-28,20.52,3,6.84,1,0.0,15711.49516,East,Easton,M,45,Street
C00076,2025-09-29,1057.9,2,528.95,1,0.0,15701.93516,East,Easton,M,45,Street
C00076,2025-09-30,15.0,1,15.0,1,0.0,13901.05516,East,Easton,M,45,Street
C00076,2025-10-01,62.44,1,62.44,1,0.0,13937.02766,East,Easton,M,45,Street
C00076,2025-10-03,44.932500000000005,3,15.0,1,0.15,14501.587660000001,East,Easton,M,45,Street
C00076,2025-10-05,582.36,2,291.18,2,0.0,17052.49766,East,Easton,M,45,Street
C00076,2025-10-09,2555.2,5,556.2925,4,0.0,17055.37766,East,Easton,M,45,Street
C00076,2025-10-10,23.4,2,11.7,1,0.0,17529.367659999996,East,Easton,M,45,Street
C00076,2025-10-11,606.37,2,303.185,2,0.0,21087.79766,East,Easton,M,45,Street
C00076,2025-10-12,3604.74,9,448.6825,4,0.0,21663.112175000002,East,Easton,M,45,Street
C00076,2025-10-14,1565.553735,4,264.775,2,0.075,20797.052175,East,Easton,M,45,Street
C00076,2025-10-16,3.32,1,3.32,1,0.0,20972.366975,East,Easton,M,45,Street
C00076,2025-10-17,1040.3247999999999,5,185.8875,4,0.0875,20816.99505,East,Easton,M,45,Street
C00076,2025-10-18,930.968075,2,465.96999999999997,2,0.125,20517.241694999997,East,Easton,M,45,Street
C00076,2025-10-19,6.706645,1,6.71,1,0.05,20539.071695,East,Easton,M,45,Street
C00076,2025-10-22,30.0,2,15.0,1,0.0,19945.531695,East,Easton,M,45,Street
C00076,2025-10-24,306.46,1,306.46,1,0.0,19359.188035,East,Easton,M,45,Street
C00076,2025-10-25,855.74,3,285.24666666666667,3,0.0,21214.878034999998,East,Easton,M,45,Street
C00076,2025-10-26,2676.2699999999995,6,312.28333333333336,3,0.0,21199.442434999997,East,Easton,M,45,Street
C00076,2025-10-27,35.5644,4,8.9,1,0.1,21990.827425,East,Easton,M,45,Street
C00076,2025-10-28,864.14499,1,865.01,1,0.1,21610.336675,East,Easton,M,45,Street
C00076,2025-10-29,8.279250000000001,1,8.3,1,0.25,20400.63712,East,Easton,M,45,Street
C00076,2025-10-30,6.919605,1,6.93,1,0.15,19836.805995,East,Easton,M,45,Street
C00076,2025-10-31,399.56,3,133.18666666666667,3,0.0,21293.35441,East,Easton,M,45,Street
C00076,2025-11-01,1581.2384149999998,3,531.17,2,0.025,21729.953349999996,East,Easton,M,45,Street
C00076,2025-11-02,524.1089400000001,2,262.11,2,0.05,21724.81455,East,Easton,M,45,Street
C00076,2025-11-03,1458.88,3,487.04333333333335,3,0.08333333333333333,24164.821355,East,Easton,M,45,Street
C00076,2025-11-04,2948.59,6,474.55199999999996,5,0.01,25652.194474999997,East,Easton,M,45,Street
C00076,2025-11-05,1530.24312,8,300.506,5,0.02,25381.064475,East,Easton,M,45,Street
C00076,2025-11-06,35.33,1,35.33,1,0.0,25936.824474999998,East,Easton,M,45,Street
C00076,2025-11-08,576.28,1,576.28,1,0.0,25055.624475,East,Easton,M,45,Street
C00076,2025-11-09,176.7,4,55.60333333333333,3,0.0,25922.904475,East,Easton,M,45,Street
C00076,2025-11-13,882.28,5,174.21333333333334,3,0.03333333333333333,26390.13025,East,Easton,M,45,Street
C00076,2025-11-14,529.6657749999999,3,176.61333333333332,3,0.049999999999999996,27487.06775,East,Easton,M,45,Street
C00076,2025-11-15,1141.87,3,417.70500000000004,2,0.0,26954.22775,East,Easton,M,45,Street
C00076,2025-11-19,49.52,4,12.38,1,0.0,27487.797749999998,East,Easton,M,45,Street
C00076,2025-11-21,3088.77,4,729.59,3,0.0,31400.39775,East,Easton,M,45,Street
C00076,2025-11-22,3936.0,7,506.0,3,0.0,31376.352420000003,East,Easton,M,45,Street
C00076,2025-11-23,582.32467,3,257.025,2,0.05,29575.69242,East,Easton,M,45,Street
C00076,2025-11-28,1804.08,3,452.04,2,0.0,28033.878685,East,Easton,M,45,Street
C00076,2025-11-30,23.74,2,11.87,1,0.0,28210.558685,East,Easton,M,45,Street
C00076,2025-12-01,180.0,1,180.0,1,0.0,27184.433885,East,Easton,M,45,Street
C00076,2025-12-05,14.2,2,7.1,1,0.0,26349.35581,East,Easton,M,45,Street
C00076,2025-12-06,95.89,3,31.963333333333335,3,0.0,26414.879165000002,East,Easton,M,45,Street
C00076,2025-12-07,72.23,1,72.23,1,0.0,29097.159165,East,Easton,M,45,Street
C00076,2025-12-08,2712.2799999999997,4,604.0933333333334,3,0.0,29235.583834999998,East,Easton,M,45,Street
C00076,2025-12-09,444.88466999999997,1,445.33,1,0.1,29278.943835,East,Easton,M,45,Street
C00076,2025-12-10,899.1,1,900.0,1,0.1,27133.65775,East,Easton,M,45,Street
C00076,2025-12-13,530.983915,7,124.445,4,0.05,27160.53335,East,Easton,M,45,Street
C00076,2025-12-14,62.44,1,62.44,1,0.0,26310.248359999998,East,Easton,M,45,Street
C00076,2025-12-15,13.86,2,6.93,1,0.0,27133.18911,East,Easton,M,45,Street
C00076,2025-12-16,831.22,3,277.0733333333333,3,0.0,27462.149505,East,Easton,M,45,Street
C00076,2025-12-17,335.88,1,335.88,1,0.0,27450.38758,East,Easton,M,45,Street
C00076,2025-12-20,387.798075,1,388.77,1,0.25,28124.67115,East,Easton,M,45,Street
C00076,2025-12-21,2255.5219850000003,4,452.44666666666666,3,0.08333333333333333,27626.85221,East,Easton,M,45,Street
C00076,2025-12-22,26.29,1,26.29,1,0.0,26675.35221,East,Easton,M,45,Street
C00076,2025-12-24,507.38,3,169.12666666666667,3,0.0,24751.26221,East,Easton,M,45,Street
C00076,2025-12-26,1024.5,2,512.25,2,0.0,23234.75909,East,Easton,M,45,Street
C00076,2025-12-27,13.74,2,6.87,1,0.0,23624.93722,East,Easton,M,45,Street
C00076,2025-12-28,425.50813,2,212.76,2,0.05,24305.377220000002,East,Easton,M,45,Street
C00076,2025-12-30,1256.72,8,246.32800000000003,5,0.03,25208.70722,East,Easton,M,45,Street
C00077,2025-10-04,51.70628,2,25.865,2,0.025,4908.005685,Central,Grandview,M,36,Mall
C00077,2025-10-09,60.38,2,30.19,1,0.0,4345.75461,Central,Grandview,M,36,Mall
C00077,2025-10-10,14.028925000000001,1,14.05,1,0.15,4285.38845,Central,Grandview,M,36,Mall
C00077,2025-10-11,98.01357999999999,1,98.21,1,0.2,4268.3506,Central,Grandview,M,36,Mall
